COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30
FLCH,N,0,BROWNS CAPITAL,2019-02-15,3.6,15,2,2019,55.55555555555556,0.04550653072681854,0.03550837552594982,0.009998155200868719,3.4549999999999996,3.665012530954452,3.2449874690455474,0.0,0.15000000000000013,0.15000000000000013,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.5714285714285716,3.4928571428571424,3.4333333333333345
FLCH,N,0,BROWNS CAPITAL,2019-02-18,3.5,18,2,2019,60.0,0.0488291959502245,0.03817253961080476,0.010656656339419743,3.4699999999999998,3.6762190965683677,3.263780903431632,27.0,0.142857142857143,0.142857142857143,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.5571428571428574,3.4999999999999996,3.436666666666668
FLCH,N,0,BROWNS CAPITAL,2019-02-20,3.6,20,2,2019,54.54545454545455,0.04289875763864526,0.03911778321637286,0.003780974422272397,3.4799999999999995,3.6702906364375014,3.2897093635624977,-22.0,0.142857142857143,0.142857142857143,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.557142857142857,3.514285714285714,3.4433333333333342
FLCH,N,0,BROWNS CAPITAL,2019-02-21,3.5,21,2,2019,54.54545454545455,0.03776352810520178,0.03884693219413865,-0.001083404088936868,3.4849999999999994,3.6716604008973457,3.298339599102653,-9.0,0.1285714285714287,0.1285714285714287,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5571428571428574,3.5214285714285714,3.4433333333333347
FLCH,N,0,BROWNS CAPITAL,2019-02-22,3.6,22,2,2019,50.0,0.033309846526518694,0.03773951506061466,-0.0044296685340959666,3.4949999999999997,3.660115589496379,3.3298844105036203,6.0,0.1285714285714287,0.1285714285714287,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.542857142857143,3.5285714285714285,3.4466666666666677
FLCH,N,0,BROWNS CAPITAL,2019-02-25,3.5,25,2,2019,55.55555555555556,0.02944089547169293,0.03607979114283032,-0.0066388956711373875,3.5,3.6589438828478054,3.3410561171521946,-1.0,0.1285714285714287,0.1285714285714287,3.5,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.5428571428571436,3.5285714285714285,3.450000000000001
FLCH,N,0,BROWNS CAPITAL,2019-02-26,3.4,26,2,2019,55.55555555555556,0.026074157232478967,0.03407866436076005,-0.008004507128281081,3.505,3.65683093090325,3.35316906909675,-2.0,0.13571428571428584,0.13571428571428584,3.5,3.5,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.528571428571429,3.5357142857142856,3.4533333333333336
FLCH,N,0,BROWNS CAPITAL,2019-02-27,3.4,27,2,2019,42.857142857142854,0.023139257959790882,0.03189078308056622,-0.008751525120775337,3.5100000000000002,3.653636969291922,3.3663630307080785,-2.0,0.1285714285714287,0.1285714285714287,3.5,3.5,3.5,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.5142857142857147,3.542857142857143,3.4566666666666666
FLCH,N,0,BROWNS CAPITAL,2019-02-28,3.4,28,2,2019,42.857142857142854,0.020576140205293303,0.029627854505511638,-0.009051714300218335,3.5149999999999997,3.6491640786499873,3.380835921350012,14.0,0.12142857142857154,0.12142857142857154,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.5142857142857147,3.535714285714286,3.46
FLCH,N,0,BROWNS CAPITAL,2019-03-01,3.5,1,3,2019,50.0,0.018333513586182626,0.027368986321645836,-0.00903547273546321,3.5199999999999996,3.643117402250218,3.396882597749781,-2.0,0.10714285714285723,0.10714285714285723,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.5,3.6,3.6,3.5,3.6,3.5,3.6,3.6,3.4,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.5,3.528571428571429,3.4633333333333334
