COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE 
PARA,N,0,PARAGON,2019-07-12,75.8,12,7,2019,100.0,6.55410069487003,4.13908315064023,2.4150175442297996,58.15,79.68191022400791,36.61808977599209,-2.0,8.1,8.1,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.1,50.1,68.1,60.157142857142865,54.58,
PARA,N,0,PARAGON,2019-07-17,65.0,17,7,2019,100.0,6.819755127036494,4.675217545919483,2.144537581117011,59.489999999999995,81.94040381772557,37.03959618227442,0.0,8.164285714285713,8.164285714285713,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.1,70.35714285714286,62.064285714285724,55.43666666666666,
PARA,N,0,PARAGON,2019-07-19,77.0,19,7,2019,100.0,6.950170934266211,5.130208223588829,1.8199627106773821,60.83,83.83646133497923,37.82353866502076,4.0,7.6000000000000005,7.6000000000000005,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,72.61428571428571,63.971428571428575,56.29333333333333,
PARA,N,0,PARAGON,2019-07-22,89.0,22,7,2019,100.0,6.973144333842015,5.498795445639466,1.4743488882025488,62.169999999999995,85.39612866216792,38.943871337832064,-4.0,7.8357142857142845,7.8357142857142845,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,74.87142857142855,65.87857142857142,57.15333333333333,
PARA,N,0,PARAGON,2019-07-23,88.5,23,7,2019,100.0,6.911677403779279,5.781371837267429,1.1303055665118507,63.510000000000005,86.62899651801521,40.3910034819848,0.0,7.964285714285714,7.964285714285714,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,75.62857142857142,67.78571428571429,58.013333333333335,
PARA,N,0,PARAGON,2019-07-24,88.9,24,7,2019,100.0,6.784753998131492,5.982048269440242,0.80270572869125,64.85,87.53043441522135,42.16956558477864,0.0,8.121428571428572,8.121428571428572,75.8,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,75.71428571428571,69.69285714285715,58.873333333333335,
PARA,N,0,PARAGON,2019-07-26,80.0,26,7,2019,100.0,6.60799344956834,6.107237305465862,0.5007561441024784,66.185,88.09200680988666,44.27799319011335,3.0,9.064285714285715,9.064285714285715,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,75.8,70.82142857142857,59.733333333333334,
PARA,N,0,PARAGON,2019-07-30,89.9,30,7,2019,100.0,7.120126997565109,6.309815243885712,0.8103117536793967,67.975,89.85446646130974,46.09553353869025,-1.0,9.35714285714286,9.35714285714286,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,75.8,71.95,60.59333333333334,
PARA,N,0,PARAGON,2019-08-01,89.9,1,8,2019,100.0,7.440230181920796,6.535898231492729,0.9043319504280669,69.765,90.99053328323917,48.53946671676083,-2.0,8.65714285714286,8.65714285714286,84.9,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,77.10000000000001,73.72857142857143,61.75666666666667,
PARA,N,0,PARAGON,2019-08-08,65.1,8,8,2019,100.0,7.6062343271348425,6.749965450621152,0.8562688765136901,71.555,91.43850016841522,51.671499831584796,1.0,9.364285714285716,9.364285714285716,84.9,84.9,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.8,75.2,75.2,70.5,60.0,60.0,60.0,60.0,60.0,49.1,49.1,49.1,49.1,49.1,49.0,49.0,49.0,49.0,49.0,50.0,50.0,78.4,75.50714285714285,62.919999999999995,
