COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE , MAIN TYPE,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CITH,N,0,CITRUS HIKKADUWA,2019-02-22,3.3,22,2,2019,20.0,-0.11366457353514159,-0.09713618138054873,-0.016528392154592855,3.62,3.892222818951488,3.3477771810485124,0.0,0.10000000000000006,0.10000000000000006,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.9,3.9,4.0,4.0,4.0,3.5,3.5928571428571443,3.726666666666667,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-02-25,3.3,25,2,2019,14.285714285714292,-0.1318735591049882,-0.10408365692543663,-0.027789902179551587,3.6,3.930868076747404,3.2691319232525964,8.0,0.11428571428571432,0.11428571428571432,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.9,3.9,4.0,4.0,3.4714285714285715,3.571428571428572,3.7066666666666666,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-02-26,3.3,26,2,2019,24.99999999999997,-0.13665981778102188,-0.11059888909655369,-0.026060928684468188,3.5700000000000003,3.8950910803548995,3.244908919645101,-8.0,0.1142857142857143,0.1142857142857143,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.9,3.9,4.0,3.4285714285714284,3.535714285714287,3.68,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-02-27,3.4,27,2,2019,22.2222222222222,-0.14682956668354352,-0.11784502461395166,-0.028984542069591862,3.5400000000000005,3.885801890348247,3.194198109651754,10.0,0.12857142857142856,0.12857142857142856,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.9,3.9,3.4,3.5071428571428576,3.6566666666666667,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-02-28,3.4,28,2,2019,36.36363636363634,-0.1371696313030859,-0.12170994595177852,-0.015459685351307387,3.53,3.8800375919661674,3.1799624080338322,-10.0,0.14285714285714282,0.14285714285714282,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.9,3.357142857142857,3.471428571428572,3.6333333333333333,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-01,3.4,1,3,2019,33.33333333333333,-0.1439925351354554,-0.1261664637885139,-0.017826071346941502,3.5,3.8554093266554545,3.1445906733445455,5.0,0.14999999999999994,0.14999999999999994,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.8,3.342857142857142,3.45,3.6166666666666663,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-05,3.4,5,3,2019,38.46153846153844,-0.13174275853534123,-0.12728172273787935,-0.004461035797461876,3.4850000000000003,3.8300400434427098,3.139959956557291,-6.0,0.15714285714285706,0.15714285714285706,3.2,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,4.0,3.3,3.4214285714285717,3.596666666666666,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-06,3.3,6,3,2019,38.46153846153844,-0.1286212212157607,-0.12754962243345563,-0.001071598782305061,3.465,3.803883616103165,3.126116383896835,1.0,0.14999999999999994,0.14999999999999994,3.4,3.2,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.8,3.3,3.4,3.576666666666666,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-07,3.2,7,3,2019,41.66666666666665,-0.12470980341590954,-0.12698165862994643,0.0022718552140368886,3.4450000000000003,3.7725105462343715,3.117489453765629,9.0,0.1499999999999999,0.1499999999999999,3.3,3.4,3.2,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.8,3.2857142857142856,3.3785714285714286,3.5599999999999996,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-08,3.3,8,3,2019,38.46153846153845,-0.12820131592695594,-0.12722559008934833,-0.000975725837607605,3.4200000000000004,3.7418368334551233,3.0981631665448774,-7.0,0.14285714285714274,0.14285714285714274,3.3,3.3,3.4,3.2,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.8,3.3,3.364285714285714,3.5433333333333326,,,,,,
CITH,N,0,CITRUS HIKKADUWA,2019-03-11,3.5,11,3,2019,42.85714285714284,-0.12149863979256859,-0.12608020002999237,0.004581560237423787,3.4,3.69735677667001,3.1026432233299897,-2.0,0.14999999999999986,0.14999999999999986,3.2,3.3,3.3,3.4,3.2,3.4,3.2,3.3,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.8,3.6,3.8,3.9,3.6,3.8,3.2857142857142856,3.3428571428571425,3.5233333333333325,,,,,,
