COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15, MAIN TYPE 
LUMX,N,0,LUMINEX,2022-08-19,7.1,19,8,2022,50.0,-0.06855082912970278,-0.10030578192007958,0.031754952790376795,7.330000000000001,7.824602445351182,6.83539755464882,16.0,0.45000000000000007,0.45000000000000007,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.1,7.3,7.6,7.8,7.8,7.142857142857143,7.228571428571429,7.353333333333334,,,,,
LUMX,N,0,LUMINEX,2022-08-22,7.7,22,8,2022,53.33333333333334,-0.0302123341048377,-0.0862870923570312,0.056074758252193505,7.340000000000001,7.8566694963137005,6.823330503686301,-12.0,0.47857142857142865,0.47857142857142865,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.1,7.3,7.6,7.8,7.214285714285714,7.228571428571429,7.35,,,,,
LUMX,N,0,LUMINEX,2022-08-23,7.2,23,8,2022,53.33333333333334,-0.039716791460230105,-0.07697303217767099,0.03725624071744088,7.325,7.8395258420189045,6.810474157981096,2.0,0.47857142857142865,0.47857142857142865,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.1,7.3,7.6,7.2857142857142865,7.242857142857143,7.346666666666667,,,,,
LUMX,N,0,LUMINEX,2022-08-24,7.2,24,8,2022,48.27586206896551,-0.05468789860237244,-0.07251600546261128,0.017828106860238835,7.3050000000000015,7.821975007031034,6.788024992968969,12.0,0.42857142857142866,0.42857142857142866,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.1,7.3,7.314285714285716,7.257142857142858,7.333333333333333,,,,,
LUMX,N,0,LUMINEX,2022-08-25,7.8,25,8,2022,51.85185185185185,-0.06579417458436598,-0.07117163928696221,0.00537746470259623,7.285000000000001,7.801159909942237,6.768840090057765,-9.0,0.4285714285714287,0.4285714285714287,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.1,7.3,7.250000000000001,7.326666666666666,,,,,
LUMX,N,0,LUMINEX,2022-08-26,7.5,26,8,2022,55.17241379310345,-0.0418370497886702,-0.06530472138730381,0.02346767159863361,7.275,7.7643604849295915,6.785639515070409,-7.0,0.4071428571428573,0.4071428571428573,7.1,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.5,7.285714285714286,7.257142857142858,7.326666666666666,,,,,
LUMX,N,0,LUMINEX,2022-08-29,7.8,29,8,2022,44.44444444444445,-0.03854486312778249,-0.059952749735399546,0.021407886607617055,7.255,7.702095892222354,6.807904107777646,-1.0,0.4071428571428573,0.4071428571428573,7.5,7.1,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.5,7.342857142857143,7.278571428571429,7.326666666666667,,,,,
LUMX,N,0,LUMINEX,2022-08-30,7.1,30,8,2022,47.99999999999999,-0.05148067285924984,-0.05825833436016961,0.006777661500919768,7.235000000000001,7.671613764037927,6.7983862359620755,3.0,0.40714285714285736,0.40714285714285736,7.3,7.5,7.1,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2,7.371428571428573,7.257142857142858,7.319999999999999,,,,,
LUMX,N,0,LUMINEX,2022-08-31,7.7,31,8,2022,47.99999999999999,-0.061028892188927486,-0.058812445925921185,-0.002216446263006301,7.24,7.667477300105234,6.8125226998947666,-5.0,0.4071428571428574,0.4071428571428574,7.1,7.3,7.5,7.1,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.4,7.2857142857142865,7.25,7.316666666666667,,,,,
LUMX,N,0,LUMINEX,2022-09-01,8.0,1,9,2022,66.66666666666666,0.01195787491390643,-0.04465838175795566,0.05661625667186209,7.284999999999999,7.859089668404177,6.710910331595821,61.0,0.4642857142857145,0.4642857142857145,7.1,7.1,7.3,7.5,7.1,7.1,7.2,7.7,7.7,7.1,7.1,7.2,7.2,7.0,7.2,7.2,7.6,7.2,7.0,7.2,7.0,7.5,7.7,7.7,7.5,7.5,7.5,7.5,7.4,7.1,7.200000000000001,7.242857142857142,7.306666666666667,,,,,
