COMPANY ID, MAIN TYPE ,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30,MAIN TYPE,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SING,,0,STANDARD CAPITAL,2021-03-25,60.0,25,3,2021,21.739130434782595,-5.6263289815149164,-5.8155349986121925,0.18920601709727602,66.25500000000001,78.4223376407149,54.087662359285126,-9.0,4.171428571428571,4.171428571428571,60.0,60.0,60.1,61.9,60.0,60.0,61.8,61.8,58.7,70.0,70.0,71.4,71.4,73.0,73.0,73.0,73.0,73.0,73.0,73.8,73.4,81.3,70.0,87.9,71.6,72.0,70.1,70.0,69.5,85.6,60.542857142857144,64.29285714285714,69.67666666666666,N,,,,
SING,,0,STANDARD CAPITAL,2021-03-26,60.0,26,3,2021,23.36448598130839,-5.42235731693971,-5.736899462277696,0.3145421453379864,65.605,77.64344280890005,53.56655719109996,-2.0,3.721428571428571,3.721428571428571,60.0,60.0,60.0,60.1,61.9,60.0,60.0,61.8,61.8,58.7,70.0,70.0,71.4,71.4,73.0,73.0,73.0,73.0,73.0,73.0,73.8,73.4,81.3,70.0,87.9,71.6,72.0,70.1,70.0,69.5,60.285714285714285,63.36428571428571,68.82333333333332,N,,,,
SING,,0,STANDARD CAPITAL,2021-03-29,60.0,29,3,2021,23.36448598130839,-5.2007572114526965,-5.629671012112697,0.4289138006600002,64.95500000000001,76.71281487038792,53.1971851296121,-1.0,3.614285714285714,3.614285714285714,60.0,60.0,60.0,60.0,60.1,61.9,60.0,60.0,61.8,61.8,58.7,70.0,70.0,71.4,71.4,73.0,73.0,73.0,73.0,73.0,73.0,73.8,73.4,81.3,70.0,87.9,71.6,72.0,70.1,70.0,60.285714285714285,62.55,68.50666666666666,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-06,42.4,6,4,2023,21.014492753623216,-5.0673666177146615,-5.364748690908226,0.2973820731935648,46.68,53.490703650176485,39.869296349823514,-43.0,4.12142857142857,4.12142857142857,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,56.7,59.4,70.0,93.2,75.0,43.18571428571429,46.09285714285714,52.043333333333344,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-10,41.7,10,4,2023,26.84563758389264,-4.854466503147563,-5.262692253356094,0.4082257502085307,46.3,53.131814122949145,39.46818587705085,4.0,4.278571428571428,4.278571428571428,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,56.7,59.4,70.0,93.2,42.5,45.521428571428565,50.92666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-11,43.0,11,4,2023,19.178082191780845,-4.7041377352884695,-5.150981349742569,0.4468436144540995,46.015,53.1235641454887,38.9064358545113,-1.0,4.12142857142857,4.12142857142857,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,56.7,59.4,70.0,42.34285714285714,45.028571428571425,49.24000000000001,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-12,46.5,12,4,2023,19.718309859154957,-4.532750378871363,-5.027335155568328,0.4945847766969651,45.68,52.94508593784077,38.41491406215923,-10.0,4.249999999999998,4.249999999999998,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,56.7,59.4,42.31428571428571,44.385714285714286,48.29666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-17,41.6,17,4,2023,25.60000000000001,-4.3149084286428945,-4.884849810183241,0.5699413815403469,45.32,52.54323735555867,38.096762644441334,11.0,4.049999999999999,4.049999999999999,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,56.7,42.185714285714276,43.771428571428565,47.70666666666668,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-18,42.9,18,4,2023,28.57142857142857,-4.079107374433782,-4.7237013230333496,0.6445939485995673,44.86,51.58040099054258,38.13959900945742,-3.0,3.935714285714284,3.935714285714284,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,56.2,42.142857142857146,43.33571428571429,47.22,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-19,41.7,19,4,2023,19.88304093567251,-4.262692219433099,-4.631499502313299,0.3688072828802005,44.24,51.429583107744115,37.05041689225589,5.0,4.364285714285713,4.364285714285713,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,57.7,42.15714285714286,42.97142857142857,46.756666666666675,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-20,39.0,20,4,2023,21.25,-4.357948810592873,-4.576789363969214,0.21884055337634045,43.62,51.03480737585639,36.205192624143606,-10.0,4.292857142857142,4.292857142857142,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,51.2,41.285714285714285,42.23571428571428,46.07000000000001,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-21,42.0,21,4,2023,25.373134328358205,-4.382916808674253,-4.538014852910221,0.1550980442359684,42.94,50.11140520620476,35.76859479379524,-3.0,4.442857142857141,4.442857142857141,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,50.1,40.65714285714286,41.57857142857143,45.60000000000001,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-24,42.0,24,4,2023,29.310344827586206,-4.352530860633465,-4.50091805445487,0.14838719382140564,42.28,49.01579597140702,35.54420402859298,3.0,4.435714285714284,4.435714285714284,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,50.0,39.871428571428574,41.107142857142854,45.16666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-25,39.0,25,4,2023,33.87096774193547,-4.15946459523817,-4.43262736261153,0.27316276737336054,41.8,48.11456128409,35.48543871590999,2.0,4.128571428571427,4.128571428571427,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,49.7,39.214285714285715,40.76428571428572,44.73666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-26,41.7,26,4,2023,32.8125,-4.008663793629452,-4.347834648815114,0.33917085518566203,41.33,47.27823282027635,35.381767179723646,10.0,4.542857142857142,4.542857142857142,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,50.2,38.77142857142858,40.478571428571435,44.366666666666674,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-27,37.1,27,4,2023,33.333333333333314,-3.8448322391653065,-4.2472341668851525,0.40240192771984606,40.86,46.247861601004736,35.47213839899526,-13.0,4.442857142857142,4.442857142857142,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,47.4,38.185714285714276,40.16428571428572,43.96000000000001,N,,,,
SING,,0,STANDARD CAPITAL,2023-04-28,36.7,28,4,2023,24.24242424242422,-3.8002937592954993,-4.157846085367222,0.3575523260717226,40.365,45.45958949330225,35.27041050669775,1.0,4.07142857142857,4.07142857142857,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,48.4,37.57142857142857,39.86428571428572,43.64666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-02,41.1,2,5,2023,46.4516129032258,-3.4030024288072482,-4.006877354055227,0.6038749252479789,40.2,45.04757128554327,35.352428714456735,-1.0,3.9285714285714275,3.9285714285714275,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,49.3,37.471428571428575,39.378571428571426,43.24666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-03,41.0,3,5,2023,38.60759493670885,-3.16463454960639,-3.83842879316546,0.6737942435590698,40.055,44.86178248881094,35.24821751118906,10.0,3.7785714285714276,3.7785714285714276,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,51.5,37.94285714285714,39.300000000000004,42.95,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-04,40.5,4,5,2023,40.93959731543623,-2.9418148773025123,-3.659106009992871,0.7172911326903586,39.875,44.54827226728908,35.20172773271092,-13.0,3.7785714285714276,3.7785714285714276,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,49.5,38.214285714285715,39.04285714285715,42.53333333333333,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-08,41.2,8,5,2023,40.93959731543623,-2.7337161041037135,-3.47402802881504,0.7403119247113263,39.705,44.23674765869725,35.17325234130275,0.0,3.592857142857142,3.592857142857142,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,49.5,38.48571428571429,38.85000000000001,42.18333333333333,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-09,39.4,9,5,2023,55.32994923857869,-2.1247074800407972,-3.2041639190601914,1.0794564390193941,39.805,44.64625907938079,34.96374092061921,22.0,4.199999999999999,4.199999999999999,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,50.7,38.542857142857144,38.65714285714286,41.833333333333336,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-10,43.4,10,5,2023,52.70935960591133,-1.6871684443215287,-2.9007648241124593,1.2135963797909306,39.815,44.6865176496169,34.94348235038309,-21.0,4.064285714285714,4.064285714285714,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,50.3,39.42857142857143,38.807142857142864,41.616666666666674,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-15,43.0,15,5,2023,70.86092715231786,-1.3251402146916575,-2.585639902228299,1.2604996875366417,39.91,44.989535826286584,34.83046417371341,1.0,3.642857142857143,3.642857142857143,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,48.2,40.199999999999996,38.88571428571429,41.38666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-16,38.7,16,5,2023,54.87179487179487,-1.377395701851249,-2.3439910621528894,0.9665953603016404,39.730000000000004,44.661146978778724,34.798853021221284,10.0,3.6285714285714286,3.6285714285714286,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,47.4,41.199999999999996,39.33571428571429,41.226666666666674,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-17,39.0,17,5,2023,54.87179487179487,-1.402639793479402,-2.155720808418192,0.7530810149387901,39.595,44.44625051702652,34.74374948297348,-9.0,3.2785714285714285,3.2785714285714285,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,47.4,41.0,39.471428571428575,40.94666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-18,39.1,18,5,2023,55.10204081632653,-1.3984562208977138,-2.0042678909140967,0.6058116700163829,39.464999999999996,44.217074339308944,34.71292566069105,1.0,2.935714285714286,2.935714285714286,39.0,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,46.3,41.0,39.607142857142854,40.666666666666664,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-19,38.3,19,5,2023,47.6923076923077,-1.490922581742275,-1.9015988290797325,0.41067624733745745,39.245000000000005,43.88962337717412,34.60037662282589,3.0,3.2285714285714286,3.2285714285714286,39.1,39.0,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,43.7,41.01428571428572,39.75,40.42666666666667,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-22,36.7,22,5,2023,44.4976076555024,-1.7059213250621852,-1.862463328276223,0.15654200321403788,38.915,43.5834946294567,34.2465053705433,15.0,2.935714285714286,2.935714285714286,37.7,39.1,39.0,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,41.9,40.82857142857143,39.685714285714276,40.226666666666674,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-23,35.3,23,5,2023,43.66197183098591,-1.886835766978784,-1.8673378160167353,-0.01949795096204876,38.825,43.70541197570805,33.94458802429195,-8.0,3.2285714285714286,3.2285714285714286,35.7,37.7,39.1,39.0,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,42.6,39.614285714285714,39.521428571428565,40.02,N,,,,
SING,,0,STANDARD CAPITAL,2023-05-24,39.0,24,5,2023,55.74468085106384,-1.7039415460646836,-1.834658562026325,0.13071701596164131,38.925,43.73808523440912,34.111914765590875,2.0,3.3785714285714294,3.3785714285714294,35.3,35.7,37.7,39.1,39.0,39.0,43.4,43.4,44.2,39.0,39.0,39.0,40.4,36.4,38.0,38.0,38.6,37.1,37.1,37.1,37.1,42.3,42.1,41.7,41.7,42.6,41.5,43.2,42.2,42.4,38.457142857142856,39.32857142857143,39.77666666666667,N,,,,
