COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE 
ARPI,N,0,ARPICO,2019-03-12,170.0,12,3,2019,50.35971223021583,0.31314455579953915,1.9294225674926198,-1.6162780116930806,170.37,187.37316998308503,153.36683001691497,-13.0,8.0,8.0,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,195.0,172.3,159.1,159.1,151.0,169.41428571428574,172.78571428571428,173.22666666666672,
ARPI,N,0,ARPICO,2019-03-13,170.0,13,3,2019,50.541516245487365,-0.07788555114834139,1.5279609437644277,-1.605846494912769,170.15,187.28666429495235,153.01333570504767,-1.0,8.3,8.3,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,195.0,172.3,159.1,159.1,168.77142857142857,172.81428571428572,173.71333333333334,
ARPI,N,0,ARPICO,2019-03-14,166.1,14,3,2019,46.06299212598426,-0.3514517540146471,1.152078404208613,-1.50353015822326,170.29000000000002,187.23224244152377,153.34775755847627,3.0,7.9785714285714295,7.9785714285714295,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,195.0,172.3,159.1,168.1285714285714,172.85714285714286,173.93,
ARPI,N,0,ARPICO,2019-03-15,166.0,15,3,2019,37.72727272727272,-0.5617791009439372,0.8093069031781029,-1.37108600412204,170.43,187.1706344594601,153.6893655405399,-3.0,7.342857142857143,7.342857142857143,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,195.0,172.3,167.54285714285717,172.57142857142858,174.16,
ARPI,N,0,ARPICO,2019-03-18,166.0,18,3,2019,1.438848920863336,-0.7201634428293175,0.503412833976619,-1.2235762768059364,170.57,187.10157743930017,154.03842256069981,0.0,6.114285714285716,6.114285714285716,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,195.0,166.9714285714286,171.79999999999998,173.95,
ARPI,N,0,ARPICO,2019-03-21,160.0,21,3,2019,1.1834319526627297,-1.314679227009293,0.13979442177943657,-1.4544736487887295,170.41,187.29997211053757,153.52002788946243,3.0,6.5428571428571445,6.5428571428571445,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,199.2,166.40000000000003,169.87142857142857,172.98333333333332,
ARPI,N,0,ARPICO,2019-03-22,159.0,22,3,2019,3.6697247706422473,-1.7654858473553077,-0.2412616320475123,-1.5242242153077954,170.15,187.53063047732945,152.76936952267056,13.0,4.971428571428573,4.971428571428573,160.0,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,185.3,164.97142857142856,167.5142857142857,171.67666666666668,
ARPI,N,0,ARPICO,2019-03-25,153.0,25,3,2019,3.6697247706422473,-2.0985624205910085,-0.6127217897562116,-1.485840630834797,169.9,187.73054741315116,152.06945258684885,-15.0,4.878571428571429,4.878571428571429,160.0,160.0,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,182.0,164.17142857142858,166.79285714285714,170.83333333333334,
ARPI,N,0,ARPICO,2019-03-27,154.0,27,3,2019,2.3668639053254736,-2.8142370871364903,-1.0530248492322674,-1.761212237904223,169.1,188.29517483228804,149.90482516771195,1.0,4.885714285714286,4.885714285714286,160.0,160.0,160.0,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,182.0,163.37142857142857,166.07142857142858,170.09999999999997,
ARPI,N,0,ARPICO,2019-04-03,160.0,3,4,2019,2.3668639053254736,-3.3428797793059175,-1.5109958352469977,-1.8318839440589199,167.95999999999998,187.92253332726344,147.99746667273652,-1.0,5.314285714285715,5.314285714285715,154.0,160.0,160.0,160.0,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,182.0,161.71428571428572,164.92142857142855,169.16666666666666,
ARPI,N,0,ARPICO,2019-04-04,155.3,4,4,2019,2.380952380952408,-3.7189630306716026,-1.9525892743319186,-1.766373756339684,166.01,183.08394444606654,148.93605555393344,-1.0,5.400000000000001,5.400000000000001,154.0,154.0,160.0,160.0,160.0,166.0,166.0,166.0,165.6,165.6,165.6,170.0,170.0,170.0,170.1,170.1,170.1,170.1,193.0,193.0,176.8,170.0,165.0,165.2,163.2,163.2,163.2,163.2,170.0,188.0,160.0,163.77142857142854,168.2333333333333,
