COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30
CHOU,N,0,CITY HOUSING,2019-02-21,4.8,21,2,2019,38.46153846153846,-0.05159034993072886,-0.0022822385149373313,-0.04930811141579153,4.6899999999999995,5.032744342346487,4.347255657653512,37.0,0.22142857142857147,0.22142857142857147,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.7,4.8,4.6,4.6000000000000005,4.692857142857142,4.676666666666667
CHOU,N,0,CITY HOUSING,2019-02-22,4.5,22,2,2019,50.0,-0.054303645986173876,-0.012686520009184642,-0.04161712597698923,4.675,5.023681727895829,4.326318272104171,-33.0,0.24285714285714294,0.24285714285714294,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.7,4.8,4.542857142857143,4.671428571428571,4.666666666666667
CHOU,N,0,CITY HOUSING,2019-02-26,4.2,26,2,2019,16.666666666666686,-0.07974222670213571,-0.02609766134777486,-0.05364456535436085,4.645,5.047492235949961,4.242507764050038,20.0,0.24285714285714294,0.24285714285714294,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.7,4.514285714285714,4.671428571428571,4.656666666666665
CHOU,N,0,CITY HOUSING,2019-02-27,4.3,27,2,2019,18.181818181818187,-0.0987639953348447,-0.04063092814518883,-0.05813306718965587,4.615,5.056409226526991,4.173590773473009,-5.0,0.24285714285714294,0.24285714285714294,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.7,4.442857142857143,4.614285714285714,4.639999999999999
CHOU,N,0,CITY HOUSING,2019-02-28,4.1,28,2,2019,15.384615384615387,-0.12849599075551676,-0.058203940667254414,-0.07029205008826235,4.58,5.09748379074538,4.06251620925462,45.0,0.27857142857142864,0.27857142857142864,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.7,4.385714285714285,4.564285714285715,4.623333333333333
CHOU,N,0,CITY HOUSING,2019-03-01,3.8,1,3,2019,14.285714285714292,-0.1662803633414507,-0.07981922520209367,-0.08646113813935702,4.535,5.154932084565464,3.9150679154345367,-51.0,0.27857142857142864,0.27857142857142864,4.0,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.5,4.314285714285714,4.500000000000001,4.599999999999999
CHOU,N,0,CITY HOUSING,2019-03-05,4.0,5,3,2019,14.285714285714292,-0.19398857134078362,-0.10265309442983167,-0.09133547691095195,4.494999999999999,5.1953006872990874,3.7946993127009114,-9.0,0.3071428571428572,0.3071428571428572,3.8,4.0,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.5,4.214285714285714,4.428571428571429,4.576666666666666
CHOU,N,0,CITY HOUSING,2019-03-06,3.9,6,3,2019,21.428571428571445,-0.20550937736486752,-0.12322435101683885,-0.08228502634802867,4.465,5.214104728817565,3.715895271182435,-3.0,0.3071428571428573,0.3071428571428573,3.8,3.8,4.0,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.5,4.114285714285715,4.357142857142858,4.553333333333333
CHOU,N,0,CITY HOUSING,2019-03-07,3.9,7,3,2019,20.0,-0.22017087066163032,-0.14261365494579714,-0.07755721571583318,4.404999999999999,5.165816735661849,3.64418326433815,8.0,0.3000000000000001,0.3000000000000001,3.9,3.8,3.8,4.0,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,4.6,4.057142857142857,4.300000000000001,4.533333333333332
CHOU,N,0,CITY HOUSING,2019-03-08,3.9,8,3,2019,17.64705882352942,-0.24510314181252202,-0.16311155231914212,-0.0819915894933799,4.340000000000001,5.1436757659915475,3.5363242340084544,2.0,0.31428571428571433,0.31428571428571433,3.8,3.9,3.8,3.8,4.0,4.2,4.2,4.5,4.3,4.5,4.5,4.5,4.6,4.7,4.7,4.7,4.8,4.8,4.9,4.9,5.0,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.6,4.6,3.957142857142857,4.235714285714286,4.506666666666666
