COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15, MAIN TYPE 
EXT,N,0,EXTERMINATORS,2022-06-06,5.3,6,6,2022,42.424242424242415,-0.05085311683726612,-0.026887636988826513,-0.023965479848439608,5.165,5.561165834494916,4.768834165505084,1.0,0.5785714285714286,0.5785714285714286,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.0,4.9,5.2,5.1,5.3,5.128571428571428,5.171428571428571,5.156666666666667,,,,,
EXT,N,0,EXTERMINATORS,2022-06-07,5.0,7,6,2022,36.66666666666666,-0.0706006913187629,-0.03563024785481379,-0.034970443463949105,5.154999999999999,5.577897275071805,4.732102724928193,5.0,0.5428571428571429,0.5428571428571429,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.0,4.9,5.2,5.1,5.071428571428571,5.135714285714285,5.14,,,,,
EXT,N,0,EXTERMINATORS,2022-06-08,5.0,8,6,2022,50.0,-0.06931345547014978,-0.04236688937788099,-0.026946566092268788,5.14,5.562523745829124,4.717476254170875,-10.0,0.5285714285714286,0.5285714285714286,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.0,4.9,5.2,5.0,5.078571428571428,5.13,,,,,
EXT,N,0,EXTERMINATORS,2022-06-09,5.1,9,6,2022,45.83333333333332,-0.05953783244949662,-0.04580107799220411,-0.013736754457292506,5.14,5.562523745829124,4.717476254170875,1.0,0.5,0.5,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.0,4.9,5.0,5.078571428571428,5.123333333333334,,,,,
EXT,N,0,EXTERMINATORS,2022-06-10,5.3,10,6,2022,56.52173913043478,-0.03524595877292214,-0.043690054148347715,0.008444095375425578,5.1450000000000005,5.5728465046940885,4.717153495305912,38.0,0.5071428571428572,0.5071428571428572,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.0,5.0,5.064285714285714,5.13,,,,,
EXT,N,0,EXTERMINATORS,2022-06-13,5.4,13,6,2022,48.14814814814815,-0.04772103257306526,-0.04449624983329123,-0.003224782739774029,5.115,5.521655162333682,4.708344837666319,1.0,0.4928571428571429,0.4928571428571429,5.3,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,4.8,5.042857142857143,5.085714285714286,5.140000000000001,,,,,
EXT,N,0,EXTERMINATORS,2022-06-15,5.2,15,6,2022,43.99999999999999,-0.04897391338431145,-0.045391782543495275,-0.0035821308408161764,5.1,5.500000000000002,4.6999999999999975,-44.0,0.4785714285714286,0.4785714285714286,4.9,5.3,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.5,5.028571428571428,5.078571428571428,5.1433333333333335,,,,,
EXT,N,0,EXTERMINATORS,2022-06-16,5.2,16,6,2022,50.0,-0.033442991930052735,-0.04300202442080677,0.009559032490754037,5.08,5.408313072667252,4.751686927332748,-3.0,0.4714285714285715,0.4714285714285715,5.0,4.9,5.3,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.6,4.985714285714286,5.057142857142857,5.16,,,,,
EXT,N,0,EXTERMINATORS,2022-06-17,5.0,17,6,2022,44.444444444444436,-0.036848190312841034,-0.04177125759921362,0.0049230672863725886,5.08,5.408313072667252,4.751686927332748,6.0,0.4642857142857143,0.4642857142857143,5.2,5.0,4.9,5.3,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.3,5.042857142857143,5.057142857142857,5.1466666666666665,,,,,
EXT,N,0,EXTERMINATORS,2022-06-20,5.0,20,6,2022,53.846153846153854,-0.023141742432542856,-0.03804535456587947,0.014903612133336616,5.075,5.392058852249036,4.757941147750964,-4.0,0.45000000000000007,0.45000000000000007,5.0,5.2,5.0,4.9,5.3,5.1,5.0,4.8,4.8,5.3,5.0,5.0,5.1,5.0,5.3,5.2,5.3,5.0,5.0,5.3,5.0,5.6,5.3,5.5,5.2,5.1,5.3,5.0,5.3,5.2,5.071428571428571,5.035714285714285,5.136666666666667,,,,,
