COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE ,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CPRT,N,0,CEYLON PRINTERS,2019-08-06,81.0,6,8,2019,80.99999999999997,3.315132671698791,2.603388756695041,0.7117439150037499,72.83,84.57897083958727,61.081029160412726,2.0,5.028571428571429,5.028571428571429,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,55.0,64.9,64.9,59.2,59.2,76.25714285714285,75.30714285714285,67.46000000000001,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-08-08,78.0,8,8,2019,62.30769230769231,3.244628400955051,2.7316366855470435,0.5129917154080075,73.73499999999999,83.98293175539122,63.48706824460875,-4.0,4.950000000000001,4.950000000000001,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,55.0,64.9,64.9,59.2,77.2142857142857,75.74999999999999,68.18666666666667,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-08-20,83.0,20,8,2019,67.5,3.152414189962599,2.815792186430155,0.33662200353244387,74.64000000000001,82.70875715988909,66.57124284011094,0.0,5.1000000000000005,5.1000000000000005,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,55.0,64.9,64.9,77.74285714285713,75.97857142857141,68.81333333333333,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-03,70.0,3,9,2019,67.5,3.044241640723939,2.861482077288912,0.18275956343502742,75.34,81.78863102567213,68.89136897432788,2.0,5.485714285714287,5.485714285714287,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,55.0,64.9,78.00000000000001,76.27857142857142,69.25,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-05,87.9,5,9,2019,67.5,2.9247988555287066,2.874145432936871,0.05065342259183536,75.995,80.27542054008691,71.7145794599131,-1.0,5.17857142857143,5.17857142857143,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,55.0,78.25714285714287,76.57857142857142,69.68666666666667,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-18,75.0,18,9,2019,63.2075471698113,2.797887284728688,2.858893803295235,-0.06100651856654693,76.26500000000001,80.31899088618378,72.21100911381625,-1.0,5.2857142857142865,5.2857142857142865,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,55.0,78.31428571428572,76.87857142857142,70.45333333333333,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-19,75.0,19,9,2019,69.07216494845362,2.6665703869824853,2.820429120032685,-0.1538587330501997,76.425,80.48812039797234,72.36187960202766,0.0,4.485714285714287,4.485714285714287,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,55.0,78.37142857142858,77.07857142857144,71.22000000000001,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-23,79.9,23,9,2019,69.07216494845362,2.5332985111188435,2.763002998249917,-0.2297044871310736,76.585,80.6306734524932,72.53932654750679,1.0,4.950000000000001,4.950000000000001,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,57.6,78.42857142857143,77.34285714285716,71.98666666666668,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-24,80.0,24,9,2019,69.07216494845362,2.4000137250590825,2.69040514361175,-0.2903914185526677,76.795,80.66416283614807,72.92583716385194,-1.0,4.885714285714286,4.885714285714286,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,57.6,78.0,77.60714285714288,72.66666666666667,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-09-25,80.0,25,9,2019,61.53846153846152,2.2682377391141557,2.6059716627122316,-0.33773392359807586,77.005,80.63845565543295,73.37154434456704,1.0,4.371428571428572,4.371428571428572,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,59.9,78.0,77.87142857142858,73.34666666666668,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-10-07,75.0,7,10,2019,61.53846153846152,2.1391455821588465,2.5126064466015547,-0.3734608644427082,77.215,80.5409901572785,73.8890098427215,-1.0,4.485714285714287,4.485714285714287,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,59.9,78.0,78.0,73.95,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-10-11,73.1,11,10,2019,29.82456140350881,1.6147668770552883,2.3330385326923015,-0.7182716556370132,77.10499999999999,80.83283272721603,73.37716727278395,4.0,4.742857142857145,4.742857142857145,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,59.9,78.0,78.12857142857142,74.55333333333333,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-10-16,73.0,16,10,2019,29.82456140350881,1.185526958503445,2.1035362178545305,-0.9180092593510856,77.04,81.01115918380964,73.06884081619037,-4.0,4.42857142857143,4.42857142857143,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,59.9,77.28571428571429,77.8,74.99,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-10-24,89.8,24,10,2019,29.82456140350881,0.8357175982875731,1.849972493941139,-1.014254895653566,76.975,81.17117620421733,72.77882379578266,2.0,5.4,5.4,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,64.0,76.57142857142857,77.47142857142856,75.42666666666668,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-10-25,88.5,25,10,2019,65.95744680851064,1.7885938249185926,1.8376967601366299,-0.049102935218037214,77.68499999999999,84.16128060898484,71.20871939101514,-1.0,6.264285714285714,6.264285714285714,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,64.9,75.85714285714286,77.14285714285714,75.72666666666667,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-01,88.5,1,11,2019,75.60975609756098,2.5147664375221552,1.9731106956137352,0.54165574190842,78.3,86.33177898626498,70.26822101373502,0.0,6.05,6.05,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,72.6,77.35714285714286,77.67857142857143,76.51333333333334,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-19,89.9,19,11,2019,75.60975609756098,3.0550467871400713,2.1894979139190025,0.8655488732210688,78.915,88.07424037300711,69.7557596269929,3.0,5.835714285714286,5.835714285714286,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,74.8,78.85714285714286,78.42857142857143,77.04333333333335,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-20,87.5,20,11,2019,72.09302325581396,3.363755929579881,2.424349517051178,0.9394064125287027,79.41,89.31011164211355,69.50988835788644,-4.0,5.335714285714286,5.335714285714286,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,74.8,80.35714285714286,79.17857142857143,77.50000000000001,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-21,88.5,21,11,2019,72.09302325581396,3.5672886659121588,2.6529373468233746,0.9143513190887842,79.905,90.39639497021484,69.41360502978516,0.0,4.7,4.7,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,73.8,81.71428571428571,79.85714285714286,77.92333333333335,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-25,88.0,25,11,2019,72.72727272727272,3.725984813569511,2.867546840172602,0.8584379733969087,80.425,91.45259696111708,69.39740303888291,3.0,4.521428571428571,4.521428571428571,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,73.8,83.78571428571429,80.53571428571429,78.38000000000001,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-27,88.0,27,11,2019,71.11111111111111,3.767971996907093,3.0476318715195005,0.7203401253875925,80.75,92.22308062149678,69.27691937850322,-2.0,4.3428571428571425,4.3428571428571425,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,73.8,85.92857142857143,81.25,78.85333333333334,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-28,67.6,28,11,2019,40.100250626566414,2.3698938984176436,2.912084276899129,-0.5421903784814854,80.355,92.7348605552897,67.97513944471031,7.0,5.264285714285714,5.264285714285714,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,75.2,88.0,81.92857142857143,79.31,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-11-29,66.0,29,11,2019,36.36363636363636,0.9204606999040692,2.513759561500117,-1.5932988615960477,79.755,93.68194850772554,65.82805149227445,14.0,5.414285714285714,5.414285714285714,70.1,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,74.3,85.37142857142858,81.36428571428571,79.14000000000001,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-12-02,66.0,2,12,2019,34.93449781659389,-0.3692144351126103,1.9371647621775714,-2.3063791972901817,79.065,94.62923362780992,63.50076637219007,-12.0,5.285714285714286,5.285714285714286,66.0,70.1,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,74.3,82.15714285714286,80.50714285714285,78.86333333333333,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-12-03,63.1,3,12,2019,34.11513859275054,-1.4631853877882008,1.257094732184417,-2.720280119972618,78.32000000000001,95.44684565543989,61.19315434456013,-9.0,5.1499999999999995,5.1499999999999995,64.2,66.0,70.1,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,74.3,78.68571428571428,79.52142857142857,78.52666666666666,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-12-04,63.2,4,12,2019,38.186157517899765,-2.303610659681752,0.5449536538111832,-2.8485643134929353,77.575,96.00699449469938,59.14300550530062,1.0,4.807142857142858,4.807142857142858,63.1,64.2,66.0,70.1,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,76.2,75.2,78.45714285714287,78.15333333333332,,,,,
CPRT,N,0,CEYLON PRINTERS,2019-12-06,64.0,6,12,2019,40.184757505773675,-2.8241306230207783,-0.12886320155520914,-2.6952674214655694,76.9,96.23320024152609,57.56679975847392,-1.0,4.942857142857143,4.942857142857143,63.1,63.1,64.2,66.0,70.1,87.5,88.0,87.5,87.5,88.5,88.5,88.5,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,81.0,77.6,77.6,77.6,76.2,71.71428571428571,77.75,77.71666666666665,,,,,
CPRT,,0,CEYLON PRINTERS,2020-12-21,67.5,21,12,2020,44.59833795013852,-0.25400805353638134,0.32543027378290035,-0.5794383273192817,72.005,80.85497175136732,63.155028248632675,-1.0,5.58571428571429,5.58571428571429,65.3,77.4,77.4,70.6,70.6,70.6,73.5,69.3,70.7,69.4,72.9,70.3,69.1,69.1,70.1,70.0,80.0,79.3,79.3,79.0,68.9,75.0,70.5,68.5,66.1,66.1,64.5,71.0,69.6,68.8,72.2,71.15714285714286,71.43,N,,,,
CPRT,,0,CEYLON PRINTERS,2020-12-22,70.0,22,12,2020,44.59833795013852,-0.6754280053124972,0.12525861796382082,-0.8006866232763181,71.3,79.9472386830771,62.6527613169229,-9.0,5.542857142857146,5.542857142857146,65.2,65.3,77.4,77.4,70.6,70.6,70.6,73.5,69.3,70.7,69.4,72.9,70.3,69.1,69.1,70.1,70.0,80.0,79.3,79.3,79.0,68.9,75.0,70.5,68.5,66.1,66.1,64.5,71.0,69.6,71.01428571428572,70.87857142857142,71.30999999999999,N,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-03,127.25,3,10,2023,38.888888888888886,8.54290526058594,11.918640286167031,-3.3757350255810916,135.4375,161.10484306468047,109.77015693531955,-1.0,14.696428571428571,14.696428571428571,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,104.25,90.1,78.1,62.5,70.0,140.89285714285714,140.08928571428572,123.99,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-04,127.75,4,10,2023,36.7283950617284,7.223627781443767,10.97963778522238,-3.756010003778613,136.7625,156.9969644760265,116.52803552397347,7.0,13.339285714285714,13.339285714285714,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,104.25,90.1,78.1,62.5,139.21428571428572,138.875,126.05666666666666,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-05,130.0,5,10,2023,52.398523985239855,6.566374739022493,10.096985175982404,-3.530610436959911,137.15,156.72199933309668,117.57800066690334,12.0,13.089285714285714,13.089285714285714,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,104.25,90.1,78.1,135.0,137.33928571428572,128.20666666666665,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-12,127.5,12,10,2023,52.398523985239855,5.976602415313252,9.272908623848574,-3.296306208535322,137.5375,156.39030587800352,118.68469412199647,-21.0,13.428571428571429,13.428571428571429,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,104.25,90.1,132.82142857142858,137.57142857142858,130.02833333333334,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-16,100.5,16,10,2023,52.398523985239855,5.446420652688488,8.507611029616557,-3.061190376928069,137.9375,155.9695438459748,119.90545615402519,1.0,14.642857142857142,14.642857142857142,132.75,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,104.25,130.64285714285714,137.80357142857142,131.45,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-17,104.25,17,10,2023,25.54517133956385,2.775236415273781,7.361136106748003,-4.585899691474221,136.1875,159.3408077095852,113.03419229041482,20.0,15.428571428571429,15.428571428571429,132.75,132.75,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,128.5,131.03571428571428,138.03571428571428,132.4,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-18,119.75,18,10,2023,25.54517133956385,0.6508016262420426,6.019069210646811,-5.3682675844047685,134.0,160.1317512052413,107.86824879475868,-11.0,16.571428571428573,16.571428571428573,105.25,132.75,132.75,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,149.5,127.5,135.23214285714286,131.625,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-19,105.0,19,10,2023,24.92401215805471,-1.2404313466602304,4.567169099185403,-5.807600445845633,131.7,160.42675261475742,102.97324738524257,-3.0,16.875,16.875,105.25,105.25,132.75,132.75,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,136.5,123.96428571428571,132.42857142857142,130.15,,,,,
CPRT,N,0,CEYLON PRINTERS,2023-10-23,104.0,23,10,2023,11.15107913669064,-2.7080306120775646,3.1121291569328093,-5.820159769010374,130.35,161.91005136411,98.78994863589,-5.0,15.196428571428571,15.196428571428571,102.5,105.25,105.25,132.75,132.75,132.75,127.0,132.0,130.0,130.0,130.0,148.0,148.0,156.5,143.75,144.5,144.5,129.5,129.5,129.5,148.5,149.0,140.25,124.75,125.0,125.0,100.5,100.5,100.75,122.25,119.75,129.48214285714286,129.01666666666668,,,,,
