COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE , MAIN TYPE
RIL,N,0,R I L PROPERTY ,2019-02-15,6.7,15,2,2019,47.05882352941177,-0.024250632283385976,-0.018994501321194082,-0.005256130962191893,6.705,7.038876750029897,6.371123249970103,0.0,0.20714285714285716,0.20714285714285716,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.9,6.6,6.6,6.6,6.9,6.785714285714285,6.692857142857141,6.73,,
RIL,N,0,R I L PROPERTY ,2019-02-18,6.7,18,2,2019,44.44444444444446,-0.04684487196125975,-0.024564575449207218,-0.02228029651205253,6.695,7.053211933739908,6.336788066260093,-16.0,0.2285714285714286,0.2285714285714286,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.9,6.6,6.6,6.6,6.742857142857142,6.685714285714284,6.716666666666667,,
RIL,N,0,R I L PROPERTY ,2019-02-20,6.5,20,2,2019,47.36842105263159,-0.056035858922999005,-0.03085883214396558,-0.025177026779033426,6.675,7.029668117659608,6.320331882340391,-2.0,0.25,0.25,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.9,6.6,6.6,6.7142857142857135,6.67142857142857,6.709999999999999,,
RIL,N,0,R I L PROPERTY ,2019-02-21,6.5,21,2,2019,52.380952380952394,-0.04664377339247494,-0.034015820393667455,-0.012627952998807486,6.664999999999999,7.003883616103164,6.326116383896834,9.0,0.2714285714285714,0.2714285714285714,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.9,6.6,6.671428571428571,6.664285714285714,6.706666666666667,,
RIL,N,0,R I L PROPERTY ,2019-02-22,6.4,22,2,2019,54.999999999999986,-0.04673095682705064,-0.03655884768034409,-0.010172109146706548,6.654999999999999,6.988876750029895,6.321123249970103,-1.0,0.28571428571428575,0.28571428571428575,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.9,6.642857142857143,6.671428571428571,6.710000000000002,,
RIL,N,0,R I L PROPERTY ,2019-02-25,6.4,25,2,2019,52.63157894736843,-0.038289508443005715,-0.03690497983287642,-0.0013845286101292972,6.654999999999999,6.988876750029895,6.321123249970103,-9.0,0.292857142857143,0.292857142857143,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.8,6.585714285714286,6.685714285714284,6.700000000000001,,
RIL,N,0,R I L PROPERTY ,2019-02-26,6.7,26,2,2019,47.058823529411775,-0.031239490382081847,-0.03577188194271751,0.00453239156063566,6.659999999999999,6.993403501386594,6.326596498613404,-1.0,0.25714285714285723,0.25714285714285723,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.6,6.557142857142857,6.692857142857142,6.696666666666666,,
RIL,N,0,R I L PROPERTY ,2019-02-27,6.5,27,2,2019,44.44444444444444,-0.03333717434708916,-0.03528494042359184,0.0019477660765026827,6.659999999999999,6.993403501386594,6.326596498613404,1.0,0.25714285714285723,0.25714285714285723,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.9,6.585714285714286,6.685714285714285,6.7,,
RIL,N,0,R I L PROPERTY ,2019-02-28,6.5,28,2,2019,47.058823529411775,-0.04257795609349646,-0.03674354355757277,-0.0058344125359236915,6.654999999999999,6.9951238164644085,6.31487618353559,0.0,0.25000000000000006,0.25000000000000006,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.9,6.6000000000000005,6.671428571428572,6.6899999999999995,,
RIL,N,0,R I L PROPERTY ,2019-03-01,6.6,1,3,2019,40.00000000000001,-0.049332665939330944,-0.03926136803392441,-0.010071297905406534,6.65,6.996410161513775,6.303589838486226,2.0,0.24285714285714288,0.24285714285714288,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.9,6.614285714285715,6.6642857142857155,6.676666666666667,,
RIL,N,0,R I L PROPERTY ,2019-03-05,6.6,5,3,2019,35.71428571428571,-0.05406262190470823,-0.042221618808081174,-0.011841003096627056,6.654999999999999,6.988876750029895,6.321123249970103,0.0,0.24285714285714283,0.24285714285714283,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.6,6.614285714285715,6.642857142857143,6.663333333333332,,
RIL,N,0,R I L PROPERTY ,2019-03-06,6.5,6,3,2019,40.00000000000001,-0.04119791365074654,-0.04201687777661425,0.0008189641258677105,6.660000000000001,6.993403501386596,6.326596498613406,-2.0,0.2357142857142857,0.2357142857142857,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6,6.585714285714287,6.614285714285715,6.66,,
RIL,N,0,R I L PROPERTY ,2019-03-07,6.7,7,3,2019,42.857142857142854,-0.030649234378830492,-0.039743349097057505,0.009094114718227013,6.654999999999999,6.98251054623437,6.3274894537656285,1.0,0.21428571428571427,0.21428571428571427,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.9,6.6000000000000005,6.592857142857143,6.663333333333332,,
RIL,N,0,R I L PROPERTY ,2019-03-11,6.7,11,3,2019,50.0,-0.03798973655178717,-0.03939262658800344,0.00140289003621627,6.639999999999999,6.967028085064649,6.312971914935349,1.0,0.19999999999999998,0.19999999999999998,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.9,6.6000000000000005,6.578571428571429,6.656666666666666,,
RIL,N,0,R I L PROPERTY ,2019-03-12,6.7,12,3,2019,57.142857142857146,-0.02735349481775895,-0.03698480023395454,0.009631305416195592,6.6450000000000005,6.972510546234371,6.31748945376563,-3.0,0.19999999999999998,0.19999999999999998,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.8,6.571428571428571,6.578571428571429,6.643333333333333,,
RIL,N,0,R I L PROPERTY ,2019-03-13,6.7,13,3,2019,66.66666666666666,-0.0027541202988734526,-0.030138664246938326,0.027384543948064874,6.65,6.990278523689359,6.309721476310641,1.0,0.19285714285714287,0.19285714285714287,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.7,6.5857142857142845,6.592857142857143,6.639999999999999,,
RIL,N,0,R I L PROPERTY ,2019-03-14,6.7,14,3,2019,56.25,0.0005958639572209989,-0.023991758606106462,0.02458762256332746,6.640000000000001,6.9605258836744115,6.31947411632559,2.0,0.19285714285714292,0.19285714285714292,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.6,6.642857142857143,6.628571428571428,6.646666666666666,,
RIL,N,0,R I L PROPERTY ,2019-03-15,6.7,15,3,2019,50.0,0.003213705024449176,-0.018550665879995338,0.021764370904444514,6.625,6.899341316419411,6.350658683580589,-3.0,0.1714285714285715,0.1714285714285715,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.6,6.671428571428572,6.642857142857143,6.65,,
RIL,N,0,R I L PROPERTY ,2019-03-18,6.6,18,3,2019,50.0,-0.0027491112906794513,-0.01539035496213216,0.01264124367145271,6.609999999999999,6.851922127531716,6.368077872468283,1.0,0.1500000000000001,0.1500000000000001,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.6,6.700000000000001,6.642857142857143,6.653333333333334,,
RIL,N,0,R I L PROPERTY ,2019-03-19,6.6,19,3,2019,46.15384615384614,-0.007389504571299277,-0.013790184883965585,0.006400680312666308,6.614999999999999,6.85142067769572,6.378579322304279,0.0,0.1285714285714287,0.1285714285714287,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.6,6.685714285714286,6.642857142857143,6.653333333333334,,
RIL,N,0,R I L PROPERTY ,2019-03-21,6.6,21,3,2019,46.15384615384614,-0.01094092945416314,-0.013220333798005097,0.002279404343841957,6.62,6.850331568784972,6.3896684312150285,-1.0,0.1285714285714287,0.1285714285714287,6.6,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.4,6.671428571428572,6.635714285714286,6.653333333333335,,
RIL,N,0,R I L PROPERTY ,2019-03-22,6.5,22,3,2019,42.85714285714289,-0.02955311784439374,-0.016486890607282825,-0.013066227237110914,6.62,6.850331568784972,6.3896684312150285,3.0,0.12857142857142861,0.12857142857142861,6.6,6.6,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.6,6.685714285714285,6.628571428571428,6.660000000000001,,
RIL,N,0,R I L PROPERTY ,2019-03-25,6.6,25,3,2019,53.33333333333332,-0.02784411310347057,-0.018758335106520377,-0.009085777996950192,6.625,6.8486067977499765,6.4013932022500235,-2.0,0.13571428571428573,0.13571428571428573,6.4,6.6,6.6,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.8,6.642857142857144,6.614285714285715,6.653333333333334,,
RIL,N,0,R I L PROPERTY ,2019-03-26,6.5,26,3,2019,50.0,-0.034165045422080986,-0.021839677169632497,-0.012325368252448489,6.615,6.842341616353703,6.387658383646297,-1.0,0.13571428571428573,0.13571428571428573,6.6,6.4,6.6,6.6,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.8,6.600000000000001,6.621428571428573,6.646666666666667,,
RIL,N,0,R I L PROPERTY ,2019-03-28,6.4,28,3,2019,47.05882352941177,-0.046705205552934004,-0.0268127828462928,-0.019892422706641204,6.6049999999999995,6.851875208194445,6.358124791805554,0.0,0.13571428571428573,0.13571428571428573,6.5,6.6,6.4,6.6,6.6,6.6,6.7,6.7,6.9,6.7,6.5,6.7,6.7,6.5,6.5,6.5,6.6,6.7,6.7,6.6,6.7,6.5,6.4,6.5,6.5,6.9,7.0,6.9,6.8,6.6,6.571428571428572,6.621428571428572,6.636666666666668,,
