COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30, MAIN TYPE , MAIN TYPE
HUNA,N,0,HUNAS FALLS,2019-02-18,178.5,18,2,2019,26.6666666666668,9.603474690129644,12.701811480514497,-3.0983367903848524,179.595,183.14344665793476,176.04655334206524,2.0,1.4000000000000017,1.4000000000000017,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,148.0,155.4,131.8,110.4,91.8,178.7571428571429,179.39999999999995,168.96666666666664,,
HUNA,N,0,HUNAS FALLS,2019-02-21,179.0,21,2,2019,23.52941176470597,8.90256112421116,11.94196140925383,-3.039400285042669,179.18,180.67610019366072,177.6838998063393,-1.0,1.3142857142857167,1.3142857142857167,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,148.0,155.4,131.8,110.4,178.74285714285716,179.29999999999998,171.85999999999999,,
HUNA,N,0,HUNAS FALLS,2019-02-22,178.2,22,2,2019,20.000000000000142,8.204095383115941,11.194388204026252,-2.9902928209103106,179.15,180.7493419699489,177.55065803005112,2.0,1.5071428571428587,1.5071428571428587,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,148.0,155.4,131.8,178.67142857142858,179.17142857142858,174.11999999999998,,
HUNA,N,0,HUNAS FALLS,2019-02-25,177.8,25,2,2019,47.54098360655729,7.754823416353361,10.506475246491675,-2.7516518301383144,179.225,180.8366353250815,177.6133646749185,1.0,1.3928571428571448,1.3928571428571448,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,148.0,155.4,178.51428571428573,179.0,175.64666666666665,,
HUNA,N,0,HUNAS FALLS,2019-02-26,180.0,26,2,2019,51.66666666666658,7.330410070127954,9.871262211218932,-2.540852141090978,179.31,180.93985307700706,177.68014692299295,-3.0,1.4000000000000017,1.4000000000000017,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,148.0,178.70000000000002,178.97857142857143,176.46666666666664,,
HUNA,N,0,HUNAS FALLS,2019-02-27,180.3,27,2,2019,52.45901639344271,6.922332262457019,9.28147622146655,-2.359143959009531,179.325,180.98679991195277,177.6632000880472,0.0,1.528571428571431,1.528571428571431,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,156.4,178.91428571428574,178.99285714285716,177.53999999999996,,
HUNA,N,0,HUNAS FALLS,2019-02-28,182.0,28,2,2019,53.96825396825396,6.539680620977435,8.733117101368727,-2.1934364803912914,179.35,181.06862858422758,177.6313714157724,2.0,1.6500000000000017,1.6500000000000017,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,158.4,179.07142857142853,179.0142857142857,178.33666666666664,,
HUNA,N,0,HUNAS FALLS,2019-03-01,180.5,1,3,2019,68.00000000000011,6.165356051487976,8.219564891392576,-2.0542088399046,179.375,181.1471530170353,177.6028469829647,4.0,1.807142857142858,1.807142857142858,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,160.1,179.34285714285713,179.04999999999998,179.07333333333332,,
HUNA,N,0,HUNAS FALLS,2019-03-05,180.5,5,3,2019,68.00000000000011,5.8018213483097725,7.736016182776016,-1.9341948344662434,179.4,181.22266433090564,177.57733566909437,-6.0,1.807142857142858,1.807142857142858,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,178.0,179.6142857142857,179.1785714285714,179.7533333333333,,
HUNA,N,0,HUNAS FALLS,2019-03-06,181.5,6,3,2019,68.62745098039224,5.458860297690848,7.280585005758983,-1.8217247080681354,179.41500000000002,181.27343737416197,177.55656262583807,0.0,2.0857142857142867,2.0857142857142867,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,178.9,179.94285714285712,179.3071428571428,179.83666666666664,,
HUNA,N,0,HUNAS FALLS,2019-03-07,180.6,7,3,2019,68.62745098039224,5.127949385693796,6.850057881745946,-1.72210849605215,179.445,181.36165827610614,177.52834172389385,2.0,2.092857142857144,2.092857142857144,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,186.5,180.3714285714286,179.4428571428571,179.89333333333335,,
HUNA,N,0,HUNAS FALLS,2019-03-11,180.1,11,3,2019,68.62745098039224,4.810250530018692,6.442096411400496,-1.6318458813818042,179.475,181.44624059254113,177.50375940745886,-4.0,2.1285714285714294,2.1285714285714294,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,186.5,180.45714285714286,179.5785714285714,179.6966666666667,,
HUNA,N,0,HUNAS FALLS,2019-03-12,207.8,12,3,2019,65.2173913043479,4.506523500301512,6.0549818291807,-1.548458328879188,179.505,181.52747893749952,177.48252106250047,0.0,3.971428571428573,3.971428571428573,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,178.2,180.5142857142857,179.7142857142857,179.49999999999997,,
HUNA,N,0,HUNAS FALLS,2019-03-25,180.0,25,3,2019,65.2173913043479,4.169341086701991,5.677853680684958,-1.5085125939829673,179.57,181.566945035218,177.573054964782,12.0,3.971428571428573,3.971428571428573,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,178.5,180.55714285714288,179.8142857142857,179.57999999999998,,
HUNA,N,0,HUNAS FALLS,2019-03-26,180.0,26,3,2019,65.2173913043479,3.8576529724949467,5.313813539046956,-1.4561605665520094,179.635,181.59703438995498,177.672965610045,-11.0,3.4071428571428584,3.4071428571428584,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,178.5,180.4857142857143,179.91428571428568,179.63000000000002,,
HUNA,N,0,HUNAS FALLS,2019-03-27,180.0,27,3,2019,71.42857142857162,3.569491025780053,4.964949036393576,-1.395458010613523,179.7,181.61723485094595,177.78276514905403,-1.0,3.3500000000000005,3.3500000000000005,180.0,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.0,180.41428571428574,180.0142857142857,179.68,,
HUNA,N,0,HUNAS FALLS,2019-03-28,180.0,28,3,2019,83.78378378378389,3.311022366379177,4.634163702390696,-1.3231413360115187,179.77,181.63502434018199,177.90497565981804,2.0,3.800000000000001,3.800000000000001,180.0,180.0,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.0,180.34285714285713,180.14285714285714,179.68,,
HUNA,N,0,HUNAS FALLS,2019-03-29,180.0,29,3,2019,50.0,3.062808774354238,4.3198927167834045,-1.2570839424291664,179.835,181.6323957769353,178.0376042230647,-1.0,3.635714285714286,3.635714285714286,180.1,180.0,180.0,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.0,180.27142857142854,180.32142857142858,179.68333333333334,,
HUNA,N,0,HUNAS FALLS,2019-04-03,183.0,3,4,2019,98.0874316939891,5.657367256108415,4.587387624648406,1.0699796314600087,181.64499999999998,197.633742750349,165.65625724965096,56.0,6.821428571428571,6.821428571428571,180.0,180.1,180.0,180.0,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,180.0,180.18571428571428,180.32142857142858,179.68333333333334,,
HUNA,N,0,HUNAS FALLS,2019-04-04,220.0,4,4,2019,98.28850855745723,7.976666724649618,5.265243444648649,2.711423280000969,183.70499999999998,206.99244635838653,160.41755364161344,-46.0,6.878571428571427,6.878571428571427,215.4,180.0,180.1,180.0,180.0,180.0,180.6,180.6,180.6,180.6,180.5,180.5,180.5,180.3,180.2,180.0,177.6,178.2,178.6,178.6,179.2,178.7,178.7,178.7,178.7,178.7,180.0,180.0,180.0,180.3,185.15714285714284,182.83571428571426,180.86333333333334,,
