COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30
MORI,N,0,MORISONS,2019-02-08,645.0,8,2,2019,50.0,9.792136697157844,-4.724720783198454,14.516857480356297,617.5,809.4170873607991,425.58291263920086,0.0,161.2642857142857,161.2642857142857,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,532.9,532.9,720.9,532.9,720.9,640.3285714285714,613.4714285714284,601.8333333333334
MORI,N,0,MORISONS,2019-02-13,650.2,13,2,2019,55.55555555555556,15.471532675455364,-0.6854700914676903,16.157002766923053,626.9,819.7839301920088,434.01606980799113,4.0,156.62142857142857,156.62142857142857,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,532.9,532.9,720.9,532.9,640.3285714285714,613.4714285714284,601.8333333333334
MORI,X,0,MORISONS,2019-02-14,451.1,14,2,2019,47.91762247030637,-1.7696417879918727,-0.9023044307725268,-0.8673373572193459,613.4150000000001,816.0905693739446,410.73943062605554,7.0,171.82142857142858,171.82142857142858,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,532.9,532.9,720.9,667.1857142857143,626.8999999999999,608.1000000000001
MORI,N,0,MORISONS,2019-02-14,651.1,14,2,2019,54.21260195393027,6.257012313728865,0.5295589181277515,5.727453395601113,622.8149999999999,827.1989243343658,418.4310756656341,-11.0,183.75,183.75,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,532.9,532.9,628.657142857143,621.0642857142856,599.11
MORI,X,0,MORISONS,2019-02-15,470.0,15,2,2019,48.36671864379672,-9.040133473398555,-1.3843795601775097,-7.655753913221045,618.7299999999999,833.6738124866955,403.7861875133043,0.0,199.32142857142858,199.32142857142858,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,532.9,655.5142857142857,634.492857142857,605.3766666666668
MORI,N,0,MORISONS,2019-02-15,651.1,15,2,2019,50.0,0.5924746247027315,-0.9890087232014615,1.581483347904193,618.7299999999999,833.6738124866955,403.7861875133043,1.0,200.37857142857143,200.37857142857143,451.2,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,532.9,616.9857142857143,628.6571428571426,602.6533333333334
MORI,N,0,MORISONS,2019-02-18,651.1,18,2,2019,53.925171204275934,8.132637953702897,0.8353206121794101,7.297317341523486,618.73,833.6738124866956,403.7861875133044,-1.0,189.58571428571426,189.58571428571426,720.9,451.2,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,532.9,643.842857142857,628.6571428571426,608.9200000000001
MORI,N,0,MORISONS,2019-02-20,651.1,20,2,2019,50.0,13.947493690626516,3.457755227868831,10.489738462757686,628.13,843.7118183916552,412.5481816083448,0.0,181.34999999999997,181.34999999999997,720.9,720.9,451.2,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,532.9,643.842857142857,642.0857142857141,615.1866666666667
MORI,N,0,MORISONS,2019-02-21,651.1,21,2,2019,54.65623142460867,18.344346547867303,6.4350734918685255,11.909273055998778,637.53,852.0203590030636,423.0396409969363,4.0,166.5642857142857,166.5642857142857,720.9,720.9,720.9,451.2,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,720.9,643.842857142857,642.0857142857141,621.4533333333334
MORI,N,0,MORISONS,2019-02-22,655.1,22,2,2019,48.39033673415447,16.722002244590158,8.492459242412853,8.229543002177305,643.885,852.7812399198021,434.98876008019784,1.0,158.04285714285712,158.04285714285712,720.9,720.9,720.9,720.9,451.2,720.9,451.2,720.9,720.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,720.9,532.9,532.9,532.9,532.9,720.9,720.9,532.9,532.9,720.9,532.9,532.9,532.9,643.842857142857,655.5142857142855,621.4533333333334
