COMPANY ID, MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30,MAIN TYPE,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15, MAIN TYPE 
PLR,,0,PRIMERESIDENCIES,2021-08-30,10.2,30,8,2021,60.000000000000014,0.0435703856454257,-0.13802623374899797,0.18159661939442368,9.105,10.199435687322108,8.010564312677893,-601.0,0.5785714285714284,0.5785714285714284,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.6,9.7,9.6,9.8,9.7,9.37142857142857,8.971428571428572,9.273333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-08-31,9.8,31,8,2021,65.0,0.09027451686281474,-0.09236608362663544,0.1826406004894502,9.129999999999999,10.283666922651879,7.97633307734812,-88.0,0.5857142857142855,0.5857142857142855,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.6,9.7,9.6,9.8,9.528571428571428,9.028571428571428,9.276666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-01,10.1,1,9,2021,66.66666666666669,0.10988288728255924,-0.051916289444796496,0.16179917672735572,9.145,10.326390795006597,7.963609204993403,11.0,0.5857142857142855,0.5857142857142855,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.6,9.7,9.6,9.614285714285714,9.114285714285716,9.283333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-02,9.8,2,9,2021,67.50000000000001,0.13197055200136276,-0.015138921155564648,0.1471094731569274,9.175,10.402534971095799,7.947465028904203,-7.0,0.5857142857142855,0.5857142857142855,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.6,9.7,9.714285714285714,9.207142857142859,9.29,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-03,9.7,3,9,2021,68.29268292682929,0.15574897248473896,0.019038657572496075,0.1367103149122429,9.215,10.496898263472861,7.933101736527139,-10.0,0.5928571428571427,0.5928571428571427,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.6,9.828571428571427,9.307142857142859,9.296666666666669,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-06,9.9,6,9,2021,70.0,0.16462666406020787,0.04815625887003844,0.11647040519016943,9.250000000000002,10.56789305532094,7.932106944679063,-27.0,0.5928571428571427,0.5928571428571427,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.6,9.971428571428572,9.414285714285715,9.310000000000002,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-07,10.1,7,9,2021,65.85365853658536,0.15375161712862173,0.06927533052175511,0.08447628660686662,9.285,10.612086242388505,7.957913757611495,-11.0,0.6142857142857142,0.6142857142857142,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.6,9.957142857142856,9.528571428571428,9.32,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-08,9.9,8,9,2021,55.8139534883721,0.10359308614656726,0.07613888164671753,0.027454204499849727,9.305,10.613233038953888,7.996766961046112,219.0,0.5785714285714285,0.5785714285714285,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.6,9.87142857142857,9.62142857142857,9.323333333333334,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-09,9.5,9,9,2021,52.499999999999986,0.09502337570596886,0.0799157804585678,0.01510759524740106,9.360000000000001,10.617231712512602,8.1027682874874,-245.0,0.5428571428571428,0.5428571428571428,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.6,9.785714285714286,9.657142857142857,9.310000000000002,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-10,9.8,10,9,2021,53.846153846153854,0.07127191167750979,0.0781870067023562,-0.006915095024846413,9.405,10.59526755063946,8.21473244936054,11.0,0.5357142857142857,0.5357142857142857,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.5,9.728571428571428,9.671428571428569,9.31,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-13,9.4,13,9,2021,50.0,0.027919375339799046,0.06813348042984477,-0.04021410509004572,9.435,10.557544102990118,8.312455897009883,44.0,0.5642857142857143,0.5642857142857143,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.6,9.671428571428573,9.692857142857141,9.306666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-14,9.4,14,9,2021,53.488372093023266,0.009589959401823833,0.05642477622424059,-0.046834816822416754,9.485,10.47606534916512,8.493934650834879,-90.0,0.5714285714285715,0.5714285714285715,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.5,9.557142857142859,9.692857142857141,9.29,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-15,9.2,15,9,2021,41.1764705882353,0.003097226579741985,0.04575926629534087,-0.042662039715598885,9.535,10.38668563510994,8.68331436489006,30.0,0.5071428571428573,0.5071428571428573,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.5,9.457142857142857,9.714285714285714,9.283333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-16,9.5,16,9,2021,33.333333333333314,-0.017979384338753235,0.03301153616852205,-0.050990920507275286,9.559999999999999,10.33432483323758,8.785675166762417,6.0,0.49285714285714316,0.49285714285714316,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.3,9.385714285714286,9.671428571428573,9.28,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-17,9.5,17,9,2021,37.931034482758605,-0.042264713299525525,0.01795628627491254,-0.060220999574438064,9.545,10.343617226012688,8.746382773987312,9.0,0.47857142857142876,0.47857142857142876,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.2,9.314285714285715,9.592857142857143,9.276666666666666,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-21,9.5,21,9,2021,37.93103448275864,-0.04485561532520599,0.005393905954888834,-0.05024952128009482,9.555,10.334946017025327,8.775053982974672,-28.0,0.47142857142857164,0.47142857142857164,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.2,9.299999999999999,9.542857142857144,9.273333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-22,9.5,22,9,2021,40.74074074074075,-0.046374349216263155,-0.0049597450793415635,-0.04141460413692159,9.565000000000001,10.325263112349923,8.80473688765008,-36.0,0.4500000000000002,0.4500000000000002,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.0,9.257142857142856,9.492857142857146,9.276666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-23,9.3,23,9,2021,38.46153846153848,-0.047035757829300806,-0.013374947629333413,-0.03366081019996739,9.58,10.304314558011473,8.855685441988527,-3.0,0.44285714285714295,0.44285714285714295,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,8.8,9.242857142857144,9.457142857142857,9.286666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-24,9.5,24,9,2021,46.66666666666668,-0.007131895542313416,-0.012126337211929414,0.004994441669615999,9.57,10.275168886079587,8.864831113920413,690.0,0.47857142857142854,0.47857142857142854,9.3,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,8.5,9.271428571428572,9.414285714285715,9.303333333333335,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-27,9.8,27,9,2021,45.16129032258064,0.00825867343515263,-0.008049335082513006,0.01630800851766564,9.535,10.151526774080319,8.918473225919682,-625.0,0.47857142857142865,0.47857142857142865,9.8,9.3,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,8.5,9.342857142857143,9.4,9.346666666666668,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-28,9.8,28,9,2021,50.0,0.028199903563535855,-0.0007994873533032345,0.02899939091683909,9.530000000000001,10.139054487234963,8.920945512765039,13.0,0.47142857142857153,0.47142857142857153,9.6,9.8,9.3,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,8.5,9.37142857142857,9.378571428571428,9.383333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-29,9.9,29,9,2021,61.53846153846155,0.05147921601667349,0.009656253320692112,0.041822962695981375,9.52,10.10255336326608,8.937446636733918,-30.0,0.4214285714285716,0.4214285714285716,9.7,9.6,9.8,9.3,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,8.3,9.442857142857141,9.378571428571428,9.423333333333334,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-09-30,9.8,30,9,2021,54.54545454545457,0.06913133584728826,0.02155126982601134,0.047580066021276915,9.52,10.10255336326608,8.937446636733918,162.0,0.39999999999999997,0.39999999999999997,9.8,9.7,9.6,9.8,9.3,9.3,9.3,9.1,9.2,9.4,9.3,9.1,9.4,9.6,9.2,9.7,9.9,10.0,9.9,9.8,10.0,9.8,10.3,10.0,9.0,9.1,9.1,9.4,8.7,8.4,9.542857142857143,9.421428571428573,9.473333333333331,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-17,10.0,17,11,2021,59.09090909090911,0.08053297794780434,0.02239010097613739,0.05814287697166695,9.690000000000001,10.266377069561056,9.113622930438947,17.0,0.47857142857142815,0.47857142857142815,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.7,9.7,9.8,9.8,9.8,9.957142857142857,9.700000000000001,9.71,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-19,10.0,19,11,2021,52.1739130434783,0.07056663741332692,0.0320254082635753,0.03854122914975162,9.695,10.273473490271913,9.116526509728088,38.0,0.4642857142857138,0.4642857142857138,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.7,9.7,9.8,9.8,10.028571428571428,9.72857142857143,9.716666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-22,10.0,22,11,2021,57.14285714285717,0.06195407275055054,0.038011141160970346,0.02394293158958019,9.7,10.280381000088008,9.11961899991199,-72.0,0.4642857142857139,0.4642857142857139,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.7,9.7,9.8,9.985714285714286,9.735714285714286,9.716666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-23,9.8,23,11,2021,57.142857142857125,0.046523099607343354,0.03971353285024495,0.006809566757098408,9.705,10.283473490271913,9.126526509728087,116.0,0.464285714285714,0.464285714285714,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.7,9.7,9.957142857142857,9.757142857142856,9.716666666666665,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-24,9.7,24,11,2021,54.54545454545453,0.025925920083663456,0.03695601029692865,-0.011030090213265197,9.705,10.283473490271913,9.126526509728087,-87.0,0.47142857142857125,0.47142857142857125,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.7,9.9,9.778571428571428,9.716666666666665,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-25,9.7,25,11,2021,57.142857142857125,0.009493076638232623,0.03146342356518945,-0.021970346926956826,9.715,10.277980788678489,9.15201921132151,0.0,0.47142857142857125,0.47142857142857125,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.7,9.842857142857142,9.792857142857143,9.713333333333333,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-26,9.6,26,11,2021,60.000000000000014,-0.0034898414644626286,0.024472770559259033,-0.02796261202372166,9.715,10.277980788678489,9.15201921132151,11.0,0.46428571428571414,0.46428571428571414,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.9,9.771428571428572,9.814285714285713,9.71,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-29,9.7,29,11,2021,52.94117647058823,-0.013621873123675243,0.016853841822672178,-0.03047571494634742,9.71,10.275313140983316,9.144686859016685,-40.0,0.457142857142857,0.457142857142857,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,10.0,9.728571428571428,9.842857142857142,9.7,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-11-30,9.6,30,11,2021,33.333333333333286,-0.013427631567518361,0.01079754714463407,-0.02422517871215243,9.719999999999999,10.276681899150766,9.163318100849231,10.0,0.3714285714285715,0.3714285714285715,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.6,9.671428571428569,9.849999999999998,9.686666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-12-01,9.8,1,12,2021,33.333333333333286,-0.021099634546967394,0.004418110806313778,-0.025517745353281173,9.73,10.269395373006715,9.190604626993286,60.0,0.3714285714285716,0.3714285714285716,9.7,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.7,9.657142857142857,9.821428571428571,9.69,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-12-02,9.6,2,12,2021,27.272727272727224,-0.026870011416370687,-0.001839513638223115,-0.025030497778147573,9.74,10.260728235010205,9.219271764989795,-22.0,0.34285714285714314,0.34285714285714314,9.6,9.7,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.8,9.62857142857143,9.792857142857143,9.686666666666667,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-12-03,9.8,3,12,2021,27.272727272727224,-0.03906195897597442,-0.009284002705773377,-0.029777956270201043,9.75,10.242041932316642,9.257958067683358,-7.0,0.36428571428571466,0.36428571428571466,9.6,9.6,9.7,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.7,9.614285714285714,9.757142857142856,9.68,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-12-06,9.5,6,12,2021,27.272727272727224,-0.040191696135480015,-0.015465541391714705,-0.02472615474376531,9.77,10.195997281928566,9.344002718071433,-27.0,0.3357142857142859,0.3357142857142859,9.5,9.6,9.6,9.7,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.7,9.6,9.721428571428572,9.673333333333336,N,,,,,
PLR,,0,PRIMERESIDENCIES,2021-12-07,9.6,7,12,2021,29.999999999999943,-0.048596000791668814,-0.02209163327170553,-0.026504367519963285,9.77,10.195997281928566,9.344002718071433,15.0,0.32142857142857156,0.32142857142857156,9.6,9.5,9.6,9.6,9.7,9.6,9.6,9.6,9.6,9.7,9.8,9.8,10.0,9.9,10.1,10.0,10.1,10.0,10.1,9.5,9.2,9.3,9.4,9.4,9.5,9.7,9.6,9.4,9.6,9.6,9.6,9.685714285714285,9.67,N,,,,,
